pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2013-01-01 00:13:00,2013-01-01 00:14:00,0,0,0,0
2013-01-01 00:13:00,2013-01-01 00:20:00,-73.981133,40.729862,-73.96344,40.757607
2013-01-01 00:13:00,2013-01-01 00:13:17,-73.976624,40.754646,-73.976662,40.754662
2013-01-01 00:13:00,2013-01-01 00:16:00,-73.923874,40.774784,-73.919258,40.775002
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.980743,40.744389,-73.990387,40.734962
2013-01-01 00:13:00,2013-01-01 00:27:00,-73.989487,40.739944,-73.954262,40.770386
2013-01-01 00:13:00,2013-01-01 00:26:00,-74.005722,40.740421,-73.982025,40.768955
2013-01-01 00:13:00,2013-01-01 00:47:00,-73.967728,40.801971,-73.978973,40.674267
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.966324,40.794521,-73.968338,40.761383
2013-01-01 00:13:00,2013-01-01 00:34:00,-73.983269,40.771351,-74.002228,40.749371
2013-01-01 00:13:00,2013-01-01 00:23:00,-73.998543,40.760715,-73.999657,40.731094
2013-01-01 00:13:00,2013-01-01 00:37:00,-73.974113,40.783886,-73.977066,40.754852
2013-01-01 00:13:00,2013-01-01 00:29:00,-73.979263,40.760967,-73.983932,40.74921
2013-01-01 00:13:00,2013-01-01 00:37:00,-73.969353,40.763672,-73.864075,40.759644
2013-01-01 00:13:00,2013-01-01 00:16:00,-73.967216,40.763634,-73.973221,40.753841
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.982239,40.777119,-73.974205,40.789883
2013-01-01 00:13:00,2013-01-01 00:20:00,-73.987381,40.749756,-73.997993,40.764023
2013-01-01 00:13:00,2013-01-01 00:28:00,-73.953934,40.77478,-73.994781,40.765736
2013-01-01 00:13:00,2013-01-01 00:27:30,-73.998344,40.764297,-74.009758,40.708584
2013-01-01 00:13:00,2013-01-01 00:27:00,-73.99588,40.736984,-74.001282,40.736843
2013-01-01 00:13:00,2013-01-01 00:36:00,-73.939804,40.708477,-73.953796,40.787815
2013-01-01 00:13:00,2013-01-01 00:42:00,-73.981514,40.768692,-73.997574,40.756828
2013-01-01 00:13:00,2013-01-01 00:15:00,-73.985558,40.753036,-73.985573,40.753036
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.986206,40.730652,-73.986191,40.722443
2013-01-01 00:13:00,2013-01-01 00:16:00,-73.98674,40.751522,-73.986404,40.751808
2013-01-01 00:13:00,2013-01-01 00:17:00,-73.956375,40.717037,-73.962074,40.717777
2013-01-01 00:13:00,2013-01-01 00:20:00,-73.972221,40.764851,-73.960274,40.778942
2013-01-01 00:13:00,2013-01-01 00:27:00,-73.950653,40.776562,-73.990463,40.736908
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.988602,40.737186,-73.989845,40.733215
2013-01-01 00:13:00,2013-01-01 00:36:00,-73.782539,40.644505,-73.92601,40.769066
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.955154,40.773281,-73.972664,40.749016
2013-01-01 00:13:00,2013-01-01 00:23:00,-74.006706,40.744259,-73.980247,40.780548
2013-01-01 00:13:00,2013-01-01 00:17:00,-73.972023,40.797081,-73.980614,40.785122
2013-01-01 00:13:00,2013-01-01 00:28:00,-73.990234,40.737907,-73.990234,40.77198
2013-01-01 00:13:00,2013-01-01 00:38:00,-73.97966,40.75885,-73.905922,40.772717
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.991722,40.709984,-73.991722,40.709984
2013-01-01 00:13:00,2013-01-01 00:39:00,-74.002464,40.744579,-73.990067,40.67255
2013-01-01 00:13:00,2013-01-01 00:24:00,-73.986191,40.768185,-73.939964,40.851364
2013-01-01 00:13:00,2013-01-01 00:28:08,-73.946472,40.772636,-73.981964,40.777634
2013-01-01 00:13:00,2013-01-01 00:29:00,-73.97654,40.759304,-73.937302,40.756599
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.975937,40.77607,-73.952866,40.786739
2013-01-01 00:13:00,2013-01-01 00:27:00,-73.99501,40.7453,-73.97506,40.787708
2013-01-01 00:13:00,2013-01-01 00:26:00,-73.983963,40.731113,-73.991257,40.74876
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.994545,40.740486,-73.988037,40.728142
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.985405,40.752178,-73.996704,40.726894
2013-01-01 00:13:00,2013-01-01 00:16:00,-73.991005,40.728161,-73.985237,40.732491
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.990364,40.706814,-73.990364,40.706814
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.993713,40.756935,-73.996437,40.743042
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.999756,40.727154,-73.995918,40.740971
2013-01-01 00:13:00,2013-01-01 00:26:00,-73.978783,40.750118,-73.928734,40.763603
2013-01-01 00:13:00,2013-01-01 00:23:00,-73.982391,40.74181,-73.96785,40.760201
2013-01-01 00:13:00,2013-01-01 00:19:00,-73.971237,40.755257,-73.953789,40.770828
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.981895,40.746197,-73.99202,40.743999
2013-01-01 00:13:00,2013-01-01 00:25:00,-73.976044,40.760071,-73.982986,40.750713
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.998596,40.745213,-73.993889,40.761826
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.992195,40.742641,-73.987083,40.733566
2013-01-01 00:13:00,2013-01-01 00:24:00,-73.955879,40.77227,-73.911156,40.759106
2013-01-01 00:13:00,2013-01-01 00:21:00,-74.009193,40.713436,-73.996933,40.73727
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.966042,40.754608,-73.938194,40.797131
2013-01-01 00:13:00,2013-01-01 00:25:00,-73.981941,40.752495,-74.01297,40.709675
2013-01-01 00:13:00,2013-01-01 00:21:00,-73.981972,40.773258,-73.956863,40.768181
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.953796,40.821983,-73.968285,40.789848
2013-01-01 00:13:00,2013-01-01 00:22:00,-73.989716,40.739922,-73.988693,40.746292
2013-01-01 00:13:00,2013-01-01 00:28:00,-73.980293,40.783657,-73.953888,40.767063
2013-01-01 00:13:00,2013-01-01 00:31:00,-73.988876,40.718868,-74.005379,40.748287
2013-01-01 00:13:00,2013-01-01 00:31:00,-73.963821,40.770988,-73.951805,40.809402
2013-01-01 00:13:00,2013-01-01 00:35:00,-73.975494,40.763763,-74.005341,40.728977
2013-01-01 00:13:00,2013-01-01 00:24:00,-73.941879,40.821941,-73.941879,40.821941
2013-01-01 00:13:00,2013-01-01 00:18:00,-73.977028,40.743618,-73.981384,40.729027
2013-01-01 00:13:00,2013-01-01 00:23:00,-73.990868,40.734177,-73.991508,40.749043
2013-01-01 00:13:00,2013-01-01 00:32:00,-73.973228,40.760201,-74.000443,40.737564
2013-01-01 00:13:00,2013-01-01 00:37:00,-73.973068,40.673355,-73.960625,40.761368
2013-01-01 00:13:00,2013-01-01 00:32:00,-73.966309,40.799641,-73.997627,40.747429
2013-01-01 00:13:00,2013-01-01 00:33:00,-73.967781,40.75576,-73.95507,40.819939
2013-01-01 00:13:00,2013-01-01 00:28:00,-73.975868,40.76038,-73.982422,40.745464
2013-01-01 00:13:00,2013-01-01 00:27:00,-73.977631,40.753361,-73.955414,40.777786
2013-01-01 00:13:00,2013-01-01 00:35:00,-73.980911,40.747917,-73.981476,40.774342
2013-01-01 00:13:01,2013-01-01 00:21:04,-73.98423,40.736202,-73.972572,40.754044
2013-01-01 00:13:01,2013-01-01 00:33:15,-73.972572,40.745007,-73.996292,40.758709
2013-01-01 00:13:01,2013-01-01 00:18:04,-73.966553,40.77338,-73.979828,40.773701
2013-01-01 00:13:01,2013-01-01 00:15:54,-73.994675,40.738972,-74.000755,40.742252
2013-01-01 00:13:02,2013-01-01 00:19:58,-73.980431,40.738708,-73.994789,40.738258
2013-01-01 00:13:02,2013-01-01 00:24:04,-73.993103,40.736755,-73.972542,40.753777
2013-01-01 00:13:02,2013-01-01 00:17:36,-74.008194,40.747372,-74.00473,40.746822
2013-01-01 00:13:02,2013-01-01 00:23:05,-73.98214,40.740139,-73.989098,40.748245
2013-01-01 00:13:03,2013-01-01 00:15:28,-74.016991,40.709034,-74.010155,40.721474
2013-01-01 00:13:03,2013-01-01 00:26:04,-74.003151,40.720329,-73.987312,40.76609
2013-01-01 00:13:03,2013-01-01 00:23:57,-73.992813,40.720078,-73.978996,40.744392
2013-01-01 00:13:03,2013-01-01 00:27:10,-73.874504,40.774109,-73.977135,40.751999
2013-01-01 00:13:04,2013-01-01 00:26:32,-73.977074,40.750263,-74.007248,40.705284
2013-01-01 00:13:04,2013-01-01 00:17:52,-73.933083,40.74493,-73.928436,40.736198
2013-01-01 00:13:04,2013-01-01 00:27:46,-73.982323,40.771751,-73.934593,40.854263
2013-01-01 00:13:04,2013-01-01 00:14:40,-74.004425,40.707138,-74.009674,40.704334
2013-01-01 00:13:04,2013-01-01 00:25:22,-73.950356,40.786556,-73.948288,40.814014
2013-01-01 00:13:05,2013-01-01 00:16:48,-73.999939,40.714142,-73.996819,40.723873
2013-01-01 00:13:05,2013-01-01 00:23:56,-73.961113,40.775162,-73.980766,40.770798
2013-01-01 00:13:06,2013-01-01 00:20:54,-73.985023,40.723991,-73.999916,40.738743
2013-01-01 00:13:06,2013-01-01 00:27:39,-73.979179,40.740784,-74.009689,40.739098
2013-01-01 00:13:06,2013-01-01 00:19:07,-73.993858,40.735813,-73.997932,40.722775
2013-01-01 00:13:06,2013-01-01 00:22:37,-73.981514,40.768669,-73.972542,40.756706
2013-01-01 00:13:07,2013-01-01 00:19:49,-73.967957,40.758091,-73.979996,40.735073
2013-01-01 00:13:07,2013-01-01 00:39:06,-73.959061,40.76804,-73.870064,40.749138
2013-01-01 00:13:07,2013-01-01 00:38:48,-73.950493,40.775707,-73.985596,40.752728
2013-01-01 00:13:07,2013-01-01 00:30:50,-73.991676,40.740784,-73.962547,40.770523
2013-01-01 00:13:07,2013-01-01 00:18:14,-73.985489,40.778618,-73.981476,40.767834
2013-01-01 00:13:07,2013-01-01 00:21:56,-73.951332,40.770115,-73.986473,40.736992
2013-01-01 00:13:08,2013-01-01 00:19:54,-73.988747,40.743908,-73.987373,40.728519
2013-01-01 00:13:08,2013-01-01 00:31:33,-73.995392,40.717579,-73.995476,40.760525
2013-01-01 00:13:08,2013-01-01 00:39:11,-74.00737,40.741173,-73.948547,40.783192
2013-01-01 00:13:08,2013-01-01 00:31:22,-73.994293,40.724865,-73.988869,40.765152
2013-01-01 00:13:09,2013-01-01 00:20:43,-73.990601,40.756443,-73.990326,40.75658
2013-01-01 00:13:09,2013-01-01 00:35:47,-73.97496,40.777744,-73.980034,40.754833
2013-01-01 00:13:10,2013-01-01 00:21:00,-73.999489,40.728436,-74.006088,40.706474
2013-01-01 00:13:11,2013-01-01 00:24:39,-73.991051,40.738209,-73.976494,40.749157
2013-01-01 00:13:11,2013-01-01 00:17:29,-74.001205,40.739136,-74.010185,40.729836
2013-01-01 00:13:11,2013-01-01 00:18:11,-73.963768,40.774433,-73.970146,40.762562
2013-01-01 00:13:11,2013-01-01 00:32:18,-73.997856,40.737774,-73.95668,40.77232
2013-01-01 00:13:12,2013-01-01 00:16:51,-73.968491,40.75906,-73.968071,40.767887
2013-01-01 00:13:13,2013-01-01 00:19:34,-73.991096,40.733299,-73.978882,40.736263
2013-01-01 00:13:13,2013-01-01 00:30:45,-73.996712,40.762547,-73.979843,40.713951
2013-01-01 00:13:14,2013-01-01 00:27:17,-73.959671,40.762848,-73.93985,40.843513
2013-01-01 00:13:14,2013-01-01 00:18:23,-73.972939,40.75346,-73.955132,40.774239
2013-01-01 00:13:14,2013-01-01 00:20:12,-73.957161,40.812336,-73.948532,40.798233
2013-01-01 00:13:15,2013-01-01 00:16:57,-74.002998,40.728157,-74.00589,40.736034
2013-01-01 00:13:15,2013-01-01 00:26:51,-73.993004,40.738998,-73.998474,40.764221
2013-01-01 00:13:16,2013-01-01 00:36:40,-74.006676,40.739227,-73.964119,40.773766
2013-01-01 00:13:16,2013-01-01 00:21:52,-73.971169,40.755253,-73.956734,40.742558
2013-01-01 00:13:16,2013-01-01 00:22:13,-73.956787,40.771069,-73.929085,40.75835
2013-01-01 00:13:16,2013-01-01 00:24:31,-73.950897,40.774708,-73.986084,40.730949
2013-01-01 00:13:17,2013-01-01 00:24:26,-73.998589,40.724606,-73.990318,40.746365
2013-01-01 00:13:17,2013-01-01 00:26:49,-73.980453,40.751114,-73.982285,40.778988
2013-01-01 00:13:17,2013-01-01 00:23:38,-74.002151,40.734665,-73.988945,40.720757
2013-01-01 00:13:17,2013-01-01 00:48:07,-73.982315,40.769424,-74.003876,40.732224
2013-01-01 00:13:17,2013-01-01 00:21:26,-73.982597,40.772186,-73.96521,40.791142
2013-01-01 00:13:17,2013-01-01 00:22:04,-74.004021,40.742069,-73.983803,40.72702
2013-01-01 00:13:18,2013-01-01 00:19:32,-73.995117,40.746368,-73.99189,40.731945
2013-01-01 00:13:18,2013-01-01 00:21:47,-73.992462,40.724293,-73.995926,40.742523
2013-01-01 00:13:19,2013-01-01 00:17:11,-73.978256,40.745636,-73.966095,40.762238
2013-01-01 00:13:19,2013-01-01 00:18:21,-73.998222,40.764194,-73.990524,40.761696
2013-01-01 00:13:19,2013-01-01 00:24:39,-73.991501,40.76022,-73.996346,40.753292
2013-01-01 00:13:20,2013-01-01 00:24:31,-73.994049,40.741116,-73.993362,40.762665
2013-01-01 00:13:20,2013-01-01 00:23:37,-73.995033,40.769871,-73.994942,40.75016
2013-01-01 00:13:20,2013-01-01 00:21:06,-73.994286,40.690475,-73.979134,40.692554
2013-01-01 00:13:20,2013-01-01 00:31:50,-73.960304,40.715267,-73.998085,40.740322
2013-01-01 00:13:21,2013-01-01 00:24:38,-73.991325,40.77042,-73.951904,40.773594
2013-01-01 00:13:21,2013-01-01 00:22:20,-73.978783,40.77282,-73.98835,40.76466
2013-01-01 00:13:21,2013-01-01 00:32:55,-74.001587,40.721333,-73.956665,40.747829
2013-01-01 00:13:22,2013-01-01 00:25:02,-73.985909,40.72287,-73.944,40.722477
2013-01-01 00:13:22,2013-01-01 00:19:03,-73.978065,40.757229,-73.968178,40.768116
2013-01-01 00:13:23,2013-01-01 00:23:51,-73.978455,40.757126,-73.988876,40.742897
2013-01-01 00:13:23,2013-01-01 00:43:06,-73.948799,40.797806,-73.986702,40.745487
2013-01-01 00:13:23,2013-01-01 00:36:59,-73.978828,40.747765,-73.990303,40.66864
2013-01-01 00:13:23,2013-01-01 00:34:37,-74.007088,40.743629,-73.917046,40.764168
2013-01-01 00:13:24,2013-01-01 00:15:34,0,0,0,0
2013-01-01 00:13:24,2013-01-01 00:27:23,-73.997871,40.756996,-73.988129,40.748085
2013-01-01 00:13:25,2013-01-01 00:17:32,-73.997719,40.744904,-74.00267,40.733936
2013-01-01 00:13:25,2013-01-01 00:22:13,-74.005592,40.740665,-73.984726,40.74044
2013-01-01 00:13:25,2013-01-01 00:27:48,-73.988106,40.728043,-74.001617,40.743427
2013-01-01 00:13:25,2013-01-01 00:31:30,-73.977264,40.762688,-73.864021,40.770145
2013-01-01 00:13:25,2013-01-01 00:19:52,-73.94445,40.71463,-73.965698,40.713123
2013-01-01 00:13:25,2013-01-01 00:30:26,-73.996239,40.737144,-73.954605,40.772251
2013-01-01 00:13:25,2013-01-01 00:29:41,-73.986336,40.763973,-73.939468,40.834305
2013-01-01 00:13:25,2013-01-01 00:37:58,-73.967278,40.756886,-73.940636,40.828068
2013-01-01 00:13:26,2013-01-01 00:16:52,-73.972954,40.764793,-73.97274,40.756264
2013-01-01 00:13:26,2013-01-01 00:21:02,-73.976051,40.748699,-73.983627,40.75219
2013-01-01 00:13:26,2013-01-01 00:20:38,-73.967415,40.763584,-73.95639,40.784073
2013-01-01 00:13:26,2013-01-01 00:28:36,-73.989288,40.744659,-73.975677,40.731136
2013-01-01 00:13:26,2013-01-01 00:20:12,-73.988205,40.748222,-73.997833,40.749973
2013-01-01 00:13:26,2013-01-01 00:16:13,-73.976646,40.760124,-73.973068,40.755825
2013-01-01 00:13:26,2013-01-01 00:23:40,-73.970589,40.752766,-73.988266,40.723213
2013-01-01 00:13:26,2013-01-01 00:17:55,-73.984604,40.736443,-73.978897,40.744926
2013-01-01 00:13:26,2013-01-01 00:32:02,-73.989357,40.731659,-73.977669,40.786808
2013-01-01 00:13:26,2013-01-01 00:13:36,-73.953217,40.771683,-73.953163,40.771755
2013-01-01 00:13:26,2013-01-01 00:25:33,-73.978378,40.74559,-73.978989,40.723961
2013-01-01 00:13:27,2013-01-01 00:15:43,-73.991463,40.731953,-73.989174,40.731575
2013-01-01 00:13:27,2013-01-01 00:29:26,-73.980461,40.754211,-74.017349,40.704964
2013-01-01 00:13:27,2013-01-01 00:22:28,-74.005173,40.728546,-73.98877,40.737137
2013-01-01 00:13:27,2013-01-01 00:32:03,-73.957664,40.780411,-73.949493,40.83263
2013-01-01 00:13:27,2013-01-01 00:22:44,-73.987831,40.721226,-73.964645,40.755817
2013-01-01 00:13:27,2013-01-01 00:33:44,-73.844452,40.722801,-73.935707,40.761173
2013-01-01 00:13:28,2013-01-01 00:35:25,-73.93409,40.798012,-73.812248,40.758533
2013-01-01 00:13:28,2013-01-01 00:25:42,-73.95015,40.722507,-73.925232,40.765141
2013-01-01 00:13:28,2013-01-01 00:30:16,-73.999207,40.745506,-73.977318,40.754932
2013-01-01 00:13:28,2013-01-01 00:27:59,-73.982315,40.752064,-74.009445,40.715118
2013-01-01 00:13:29,2013-01-01 00:26:41,-74.010284,40.7201,-73.980278,40.783623
2013-01-01 00:13:29,2013-01-01 00:41:41,-73.971291,40.675343,-73.924721,40.704807
2013-01-01 00:13:29,2013-01-01 00:15:21,-74.006836,40.741596,-74.008194,40.737717
2013-01-01 00:13:29,2013-01-01 00:56:26,-73.991241,40.760147,-73.953423,40.682907
2013-01-01 00:13:30,2013-01-01 00:27:10,-73.973358,40.685932,-73.985291,40.732456
2013-01-01 00:13:31,2013-01-01 00:25:36,-73.977875,40.783726,-73.941139,40.808052
2013-01-01 00:13:31,2013-01-01 00:32:25,-73.9944,40.728371,-73.95488,40.777119
2013-01-01 00:13:31,2013-01-01 00:23:04,-73.997284,40.721848,-73.959114,40.716518
2013-01-01 00:13:31,2013-01-01 00:20:32,-73.966118,40.761311,-73.92202,40.736019
2013-01-01 00:13:32,2013-01-01 00:27:32,-73.958885,40.77486,-73.989853,40.717045
2013-01-01 00:13:32,2013-01-01 00:22:27,-74.005005,40.740898,-74.013306,40.715725
2013-01-01 00:13:32,2013-01-01 00:19:29,-73.991074,40.739681,-73.975815,40.733158
2013-01-01 00:13:32,2013-01-01 00:33:38,-74.005966,40.740192,-73.969162,40.694752
2013-01-01 00:13:32,2013-01-01 00:22:08,-74.00415,40.742058,-74.016006,40.71508
2013-01-01 00:13:33,2013-01-01 00:19:33,-73.985565,40.747272,-73.994904,40.750172
2013-01-01 00:13:34,2013-01-01 00:26:32,-73.975945,40.760258,-73.980881,40.750336
2013-01-01 00:13:34,2013-01-01 00:18:57,-73.947227,40.771679,-73.957588,40.774185
2013-01-01 00:13:34,2013-01-01 00:18:43,-73.917358,40.742924,-73.88443,40.739262
2013-01-01 00:13:34,2013-01-01 00:36:23,-74.002594,40.718807,-73.99086,40.760933
2013-01-01 00:13:34,2013-01-01 00:15:12,-73.99733,40.75724,-73.996277,40.760036
2013-01-01 00:13:35,2013-01-01 00:21:57,-73.9841,40.72924,-73.966148,40.762077
2013-01-01 00:13:35,2013-01-01 00:38:15,-73.972153,40.753334,-73.896027,40.736801
2013-01-01 00:13:35,2013-01-01 00:21:46,-73.975166,40.761528,-73.979034,40.740574
2013-01-01 00:13:35,2013-01-01 00:24:48,-73.872757,40.774048,-73.940704,40.79295
2013-01-01 00:13:35,2013-01-01 00:28:42,-73.993942,40.720486,-73.988258,40.745865
2013-01-01 00:13:35,2013-01-01 00:26:08,-73.961349,40.801434,-73.97226,40.759792
2013-01-01 00:13:36,2013-01-01 00:36:55,-73.979195,40.756142,-73.983658,40.680969
2013-01-01 00:13:36,2013-01-01 00:37:48,-73.991562,40.754997,-73.979019,40.746078
2013-01-01 00:13:36,2013-01-01 00:18:36,-73.993797,40.752419,-74.003746,40.750866
2013-01-01 00:13:37,2013-01-01 00:28:12,-73.998901,40.760277,-73.948814,40.797607
2013-01-01 00:13:37,2013-01-01 00:27:08,-73.966667,40.757633,-74.00544,40.714855
2013-01-01 00:13:38,2013-01-01 00:24:18,-73.992668,40.741772,-73.969658,40.757942
2013-01-01 00:13:38,2013-01-01 00:32:39,-74.000351,40.728821,-73.943901,40.81543
2013-01-01 00:13:38,2013-01-01 00:33:46,-73.968498,40.767193,-73.996269,40.744419
2013-01-01 00:13:38,2013-01-01 00:21:57,-73.969917,40.753067,-73.988152,40.722668
2013-01-01 00:13:39,2013-01-01 00:30:10,0,0,0,0
2013-01-01 00:13:39,2013-01-01 00:22:32,-74.009811,40.705677,-73.97686,40.752045
2013-01-01 00:13:39,2013-01-01 00:28:08,-73.946609,40.80077,-73.938751,40.845547
2013-01-01 00:13:40,2013-01-01 00:22:05,-73.976646,40.745197,-73.994911,40.734348
2013-01-01 00:13:40,2013-01-01 00:35:31,-73.964485,40.756271,-73.964485,40.756271
2013-01-01 00:13:40,2013-01-01 00:27:21,-73.979942,40.74646,-73.975464,40.789429
2013-01-01 00:13:40,2013-01-01 00:25:56,-73.987663,40.728703,-73.975563,40.752197
2013-01-01 00:13:40,2013-01-01 00:28:28,-73.956467,40.787529,-73.977097,40.732689
2013-01-01 00:13:40,2013-01-01 00:25:06,-74.006454,40.733082,-73.993103,40.762962
2013-01-01 00:13:40,2013-01-01 00:40:57,-73.982674,40.772484,-73.981209,40.747887
2013-01-01 00:13:41,2013-01-01 00:30:01,-73.973999,40.754971,-73.943146,40.810856
2013-01-01 00:13:41,2013-01-01 00:23:22,-73.966927,40.793652,-73.98793,40.764858
2013-01-01 00:13:41,2013-01-01 00:18:59,-73.959274,40.7803,-73.961685,40.766968
2013-01-01 00:13:41,2013-01-01 00:38:03,-74.008743,40.713741,-73.980621,40.771591
2013-01-01 00:13:42,2013-01-01 00:17:10,-73.968307,40.765621,-73.963593,40.758568
2013-01-01 00:13:42,2013-01-01 00:26:08,-73.997238,40.72187,-73.99501,40.691158
2013-01-01 00:13:42,2013-01-01 00:19:12,-73.991257,40.730068,-73.98143,40.724491
2013-01-01 00:13:42,2013-01-01 00:32:30,-73.989464,40.763058,-73.99514,40.749889
2013-01-01 00:13:42,2013-01-01 00:29:25,-73.988243,40.727974,-73.992294,40.749153
2013-01-01 00:13:43,2013-01-01 00:24:10,-73.981613,40.766029,-73.996002,40.759777
2013-01-01 00:13:43,2013-01-01 00:27:34,-73.980186,40.75095,-73.980637,40.778248
2013-01-01 00:13:44,2013-01-01 00:17:14,-74.008537,40.720417,-74.002159,40.724621
2013-01-01 00:13:44,2013-01-01 00:38:48,-74.004898,40.730045,-73.940468,40.671085
2013-01-01 00:13:44,2013-01-01 00:23:43,-73.979233,40.755535,-73.967171,40.755959
2013-01-01 00:13:44,2013-01-01 00:39:31,-73.98719,40.733433,-73.818336,40.68602
2013-01-01 00:13:44,2013-01-01 00:24:41,-73.940742,40.793114,-73.966393,40.806606
2013-01-01 00:13:45,2013-01-01 00:27:58,-73.97892,40.753189,-73.951904,40.781857
2013-01-01 00:13:45,2013-01-01 00:19:02,-73.988945,40.777439,-73.990326,40.767296
2013-01-01 00:13:45,2013-01-01 00:37:28,-73.989067,40.7635,-74.0047,40.721302
2013-01-01 00:13:45,2013-01-01 00:25:32,-73.992004,40.738598,-73.998444,40.713654
2013-01-01 00:13:46,2013-01-01 00:22:08,-73.986893,40.76643,-73.997429,40.762238
2013-01-01 00:13:46,2013-01-01 00:17:35,-73.967911,40.762726,-73.976425,40.755493
2013-01-01 00:13:46,2013-01-01 00:19:55,-74.015862,40.711166,-74.005081,40.718552
2013-01-01 00:13:46,2013-01-01 00:19:32,-73.961151,40.767048,-73.976227,40.751614
2013-01-01 00:13:47,2013-01-01 00:14:24,-74.00605,40.740074,-74.005913,40.740242
2013-01-01 00:13:47,2013-01-01 00:17:11,-73.958748,40.763996,-73.961418,40.756275
2013-01-01 00:13:47,2013-01-01 00:26:27,-73.988892,40.764263,-74.008499,40.740524
2013-01-01 00:13:48,2013-01-01 00:23:54,-73.98143,40.768791,-73.96582,40.792213
2013-01-01 00:13:48,2013-01-01 00:27:27,0,0,0,0
2013-01-01 00:13:48,2013-01-01 00:32:11,-73.992363,40.728905,-73.934868,40.763134
2013-01-01 00:13:48,2013-01-01 00:21:34,-73.995033,40.745171,-74.015297,40.715645
2013-01-01 00:13:48,2013-01-01 00:25:29,-73.989899,40.767284,-73.950668,40.771461
2013-01-01 00:13:48,2013-01-01 00:33:04,-74.00399,40.742172,-73.9533,40.77142
2013-01-01 00:13:49,2013-01-01 00:21:05,-73.951683,40.77792,-73.964806,40.791492
2013-01-01 00:13:49,2013-01-01 00:39:25,-74.000298,40.775867,-73.987831,40.721157
2013-01-01 00:13:49,2013-01-01 00:45:01,-74.001648,40.739338,-73.96817,40.579437
2013-01-01 00:13:49,2013-01-01 00:23:58,-73.988823,40.727165,-74.000381,40.742809
2013-01-01 00:13:49,2013-01-01 00:32:24,-73.991508,40.744606,-73.978195,40.76347
2013-01-01 00:13:50,2013-01-01 00:34:11,-73.979546,40.760635,-74.016014,40.715122
2013-01-01 00:13:50,2013-01-01 00:28:16,-73.991409,40.760063,-74.005836,40.741196
2013-01-01 00:13:50,2013-01-01 00:27:37,-73.978615,40.756336,-73.980263,40.759186
2013-01-01 00:13:51,2013-01-01 00:44:53,-73.98674,40.766529,-74.004089,40.742149
2013-01-01 00:13:51,2013-01-01 00:25:18,-73.982353,40.771358,-73.963295,40.772602
2013-01-01 00:13:51,2013-01-01 00:21:12,-73.967735,40.757999,-73.968193,40.758221
2013-01-01 00:13:52,2013-01-01 00:28:59,-73.983383,40.771271,-73.917397,40.878242
2013-01-01 00:13:52,2013-01-01 00:35:20,-74.007668,40.725697,-73.958969,40.770805
2013-01-01 00:13:52,2013-01-01 00:18:21,-73.992424,40.754292,-73.998276,40.75676
2013-01-01 00:13:52,2013-01-01 00:20:18,-73.967491,40.76638,-73.977028,40.764164
2013-01-01 00:13:52,2013-01-01 00:21:41,-73.981583,40.743618,-73.969299,40.754902
2013-01-01 00:13:53,2013-01-01 00:24:42,-73.969666,40.757683,-73.917847,40.760658
2013-01-01 00:13:53,2013-01-01 00:21:27,-73.954735,40.716557,-73.953598,40.729965
2013-01-01 00:13:53,2013-01-01 00:14:32,-73.965172,40.806469,-73.964851,40.80505
2013-01-01 00:13:54,2013-01-01 00:29:09,-73.987198,40.765846,-73.992905,40.743828
2013-01-01 00:13:54,2013-01-01 00:23:20,-73.967476,40.681469,-73.999168,40.675659
2013-01-01 00:13:54,2013-01-01 00:31:56,-73.987419,40.733173,-73.988007,40.764709
2013-01-01 00:13:55,2013-01-01 00:21:36,-73.989395,40.734154,-74.011597,40.708454
2013-01-01 00:13:55,2013-01-01 00:19:47,-73.977631,40.752045,-73.988091,40.735031
2013-01-01 00:13:55,2013-01-01 00:35:16,-73.958778,40.775188,-73.989151,40.718678
2013-01-01 00:13:56,2013-01-01 00:18:04,-73.968491,40.755127,-73.966194,40.764767
2013-01-01 00:13:56,2013-01-01 00:16:31,-73.985115,40.732265,-73.980881,40.727253
2013-01-01 00:13:57,2013-01-01 00:24:07,-74.000137,40.742783,-73.988068,40.728806
2013-01-01 00:13:57,2013-01-01 00:39:41,-74.000832,40.734627,-73.956551,40.775551
